xopt_index,xopt_index.2,error,end_n_particle,end_norm_emit_x,end_norm_emit_y,end_higher_order_energy_spread,end_mean_x,end_sigma_x,end_min_x,end_max_x,end_mean_y,end_sigma_y,end_min_y,end_max_y,end_mean_z,end_sigma_z,end_min_z,end_max_z,end_mean_r,end_sigma_r,end_min_r,end_max_r,end_mean_theta,end_sigma_theta,end_min_theta,end_max_theta,end_mean_px,end_sigma_px,end_min_px,end_max_px,end_mean_py,end_sigma_py,end_min_py,end_max_py,end_mean_pz,end_sigma_pz,end_min_pz,end_max_pz,end_mean_pr,end_sigma_pr,end_min_pr,end_max_pr,end_mean_ptheta,end_sigma_ptheta,end_min_ptheta,end_max_ptheta,end_mean_beta_x,end_sigma_beta_x,end_min_beta_x,end_max_beta_x,end_mean_beta_y,end_sigma_beta_y,end_min_beta_y,end_max_beta_y,end_mean_beta_z,end_sigma_beta_z,end_min_beta_z,end_max_beta_z,end_mean_xp,end_sigma_xp,end_min_xp,end_max_xp,end_mean_yp,end_sigma_yp,end_min_yp,end_max_yp,end_mean_energy,end_sigma_energy,end_min_energy,end_max_energy,end_mean_kinetic_energy,end_sigma_kinetic_energy,end_min_kinetic_energy,end_max_kinetic_energy,end_mean_p,end_sigma_p,end_min_p,end_max_p,end_mean_gamma,end_sigma_gamma,end_min_gamma,end_max_gamma,end_mean_t,end_sigma_t,end_min_t,end_max_t,end_z_screen,end_n_particle_loss,end_total_charge,fingerprint,GUNSOLNEW,xopt_index.1,xopt_error,GUNSOLNEW2,PC0,gun_phi_relative,phiC0_relative,r_dist:n_sigma_cutoff:value,t_dist:n_sigma_cutoff:value,t_dist:sigma_t:value,transforms:t2:sigma_xy:value,transforms:t3:sigma_t:value,xopt_runtime,"end_max[sigma_x, sigma_y]",end_norm_emit_4d,end_sqrt_norm_emit_4d,"end_max[norm_emit_x, norm_emit_y]",transforms:t2:sigma_xy:units,transforms:t3:sigma_t:units,total_charge:value,total_charge:units,n_particle,start:MTE:value,start:MTE:units,dz_sol_buncher,dz_sol_linac,PC1,PC2,GBacc,xacc,phiC1_relative,phiC2_relative,n_screens,just_cathode,just_gun,space_charge,apertures_on
44,44,False,100000,4.6124831490807544e-08,4.6190720258089685e-08,18117.662348592115,1.1261954072706356e-08,0.00016426801791518634,-0.0006670240924547791,0.0006600315385151549,9.647724462957699e-09,0.00016425802075036386,-0.0006604047254245413,0.0006625000596189972,4.486422397058824,2.930181238835832e-16,4.486422397058823,4.486422397058825,0.0002113038410578112,9.651614406272344e-05,1.0205778483943376e-06,0.0007045121415108809,-0.0003960501490361562,1.813402271847169,-3.141550279481663,3.14141716790191,0.1709693554692582,1743.5374899165565,-7578.5416527738635,7643.467257321358,0.1719675941152359,1743.4877085021208,-7511.891921608918,7235.357423809357,154321335.4033478,311198.3919760826,153555050.912829,154638140.85878742,2208.02961413992,1095.9356044894357,-531.67409796785,7842.428631032625,7.955482420784222,56.031343360835024,-538.4223319715657,612.8631478521767,1.1079439483836843e-09,1.1306435230419892e-05,-4.914572065675908e-05,4.956588742112208e-05,1.116153867958716e-09,1.1306116972934892e-05,-4.871374884312582e-05,4.692165684876356e-05,0.9999945176098323,2.22163677058009e-08,0.9999944626169416,0.9999945402178161,1.1079500237308544e-09,1.1306497310830864e-05,-4.914599055319817e-05,4.9566159615412284e-05,1.1161600079848855e-09,1.1306179051648193e-05,-4.87140163684626e-05,4.692191454472171e-05,154322181.45084444,311196.6756734346,153555901.19137412,154638985.17592627,153811182.50084448,311196.67567343457,153044902.24137414,154127986.22592628,154321335.4230605,311198.3847337959,153555050.94515178,154638140.88482,302.0009756396651,0.6089967027788112,300.50140257895663,302.62094506441997,1.4988468722889428e-08,1.3490474971752196e-12,1.4986180046990076e-08,1.4991253536129113e-08,4.486422397058824,0,1.0000000000000382e-10,3b7218bd41dd65370d8ec29941bfdbc6,169.11328619864832,44,False,104.0488281996934,21.70084543271458,2.4974506399699115,-83.4664269368444,0.4844152795324614,0.5587968471451784,2.630665890772683,0.1378756967348493,2.630665890772683,8727.487571732141,0.00016426801791518634,2.1276521837450755e-15,4.6126480287846326e-08,4.6190720258089685e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
53,53,False,100000,4.9095797241277e-08,4.915137137861534e-08,21297.73581455049,-2.2404917777102777e-09,0.00017384072917616544,-0.0005635985733784551,0.0005520999361198549,-2.1275622869392205e-09,0.00017382953200391625,-0.0005854280903230046,0.0005910143466809595,4.486422397058824,2.899055722856092e-16,4.486422397058823,4.486422397058825,0.00022388448994285136,0.00010155314121078208,1.0282263186254592e-06,0.0005962423153516966,0.0006471243670951822,1.8135943196879951,-3.1415923414032374,3.1414547345114325,-0.016932316615537634,1790.156795301531,-6707.6563089362935,6519.708233579109,-0.012687692210271925,1790.0415721467186,-6859.040869749907,6612.292223595935,154209010.47663417,259864.93087435325,153586672.80571127,154474430.53676602,2263.9866033152216,1131.2727621243985,-896.0377428481662,7115.345733241982,8.045382918501506,58.583715516839895,-722.911032237189,949.0602378395866,-1.0961534189056701e-10,1.1613787217400523e-05,-4.3500208498719416e-05,4.2282304139790216e-05,-8.110449906302769e-11,1.1613044134514474e-05,-4.448254766921928e-05,4.2881419801946e-05,0.9999945096337333,1.857794804262981e-08,0.9999944651264828,0.9999945286360458,-1.096159414644561e-10,1.1613851040465539e-05,-4.3500447402023524e-05,4.228253636208097e-05,-8.110493084374153e-11,1.1613107953544565e-05,-4.448279197679896e-05,4.288165530129788e-05,154209857.14040413,259863.4966924742,153587522.88307416,154475275.762153,153698858.19040418,259863.4966924742,153076523.93307418,153964276.812153,154209010.4974234,259864.92535519254,153586672.81190753,154474430.5762812,301.7811624474065,0.5085401774161652,300.5632846859552,302.3005737333766,1.498871887241822e-08,1.0974300258056334e-12,1.4986758065255567e-08,1.499101948077614e-08,4.486422397058824,0,1.0000000000000382e-10,a471015020e7b41e9d9c70e208930319,168.5788310716856,53,False,103.97484880628458,22.515671266430267,3.3256597323070736,-85.48464723736284,0.7496228323235096,0.6908703380000961,2.159813441570704,0.1512994227163314,2.159813441570704,8422.303969858214,0.00017384072917616544,2.4097454407522185e-15,4.908915807744332e-08,4.915137137861534e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
62,62,False,100000,5.0426861268499966e-08,5.0532290721719775e-08,19321.78458151055,-4.766690868799681e-09,0.00017356343030044478,-0.0005514835405296394,0.0005409938034767925,1.3807978170178508e-08,0.00017356264485692956,-0.0005425381260538951,0.0005629766618023219,4.486422397058824,2.8532515735351556e-16,4.486422397058823,4.486422397058825,0.00022265217411257952,0.00010331633754500396,7.617631469885454e-07,0.0005666708302040857,-0.0009722373999053034,1.8134989423320718,-3.1415127294267453,3.1415743211120244,-0.034654435184054595,1810.1000664287228,-5959.191960921211,5789.003397771602,0.24212228157540033,1810.1534181409852,-5946.351400469576,6161.056128004366,154142820.13398498,200508.78664995712,153622850.743293,154342207.57376134,2292.6330753611096,1137.0407623511026,-628.2339390367902,6163.460221143505,10.709463645105844,63.04681925050702,-861.9576954104635,865.7551359697821,-2.2473832251454694e-10,1.174739162643684e-05,-3.868290971078745e-05,3.757661662281915e-05,1.5715960826475733e-09,1.1747741234161425e-05,-3.859843711761222e-05,3.9993292560290624e-05,0.999994504933473,1.4362169404975262e-08,0.9999944676978685,0.9999945192347882,-2.2473955647179882e-10,1.1747456229822687e-05,-3.8683122551900765e-05,3.75768233593359e-05,1.5716047288322923e-09,1.1747805839506829e-05,-3.8598649481417546e-05,3.999351261361381e-05,154143667.16081104,200507.67735959968,153623700.62992916,154343053.5270889,153632668.21081102,200507.67735959968,153112701.67992917,153832054.57708892,154142820.15524966,200508.7804702056,153622850.75895184,154342207.6171613,301.65163188850204,0.3923837365215715,300.63408277048154,302.0418212739751,1.4989072247301707e-08,1.0418052986737913e-12,1.4987123996108066e-08,1.4991264422635387e-08,4.486422397058824,0,1.0000000000000382e-10,69ee87ff1b781557c554fccfe19686a4,169.07796536904726,62,False,105.13499344869972,16.615186886661014,1.5582503017143872,-85.58609820927661,0.7723222382832403,0.8995658365121708,1.9409638467770665,0.1525461629417575,1.9409638467770665,8018.8989994945005,0.00017356343030044478,2.542682964504391e-15,5.0425023197856746e-08,5.0532290721719775e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
11,11,False,100000,5.000814463208016e-08,5.007429072063016e-08,20336.995457832872,-1.6971961871365844e-08,0.00017959455368950274,-0.0006969796655439047,0.0006848263963911975,3.499238157822065e-10,0.00017956671047206107,-0.0006957750559228455,0.000683094339746299,4.486422397058824,2.885828230580992e-16,4.486422397058823,4.486422397058825,0.00023338051628128345,0.0001001595833315026,1.0605690738995998e-06,0.0007385375171859379,-0.0006449681830221318,1.8135257020332929,-3.141345445409455,3.141571532980956,-0.3209550678749149,1930.123215507406,-7658.722364188027,7436.85407363192,0.01272182595651306,1929.7562926825071,-7425.937249493751,7550.083267905286,154302822.8975366,266005.8477779951,153651179.42263174,154570750.8688741,2475.51706136289,1148.0804199762915,-867.9187284349998,8035.0909422169325,7.8992503221856225,54.76595087306298,-468.9676019373918,631.1371643724717,-2.0799083050074404e-09,1.2512563693427949e-05,-4.9646273774856706e-05,4.820931139296012e-05,8.389266016816664e-11,1.251019094300798e-05,-4.813812052601543e-05,4.89417918681274e-05,0.9999945162836581,1.8977769066792008e-08,0.9999944696448264,0.9999945354485165,-2.079919709313612e-09,1.2512632354265317e-05,-4.964654621003347e-05,4.820957595031604e-05,8.389313681104862e-11,1.2510259590890164e-05,-4.813838469017454e-05,4.894206043507671e-05,154303669.05004007,266004.38254588825,153652029.15720695,154571595.57861677,153792670.1000401,266004.38254588825,153141030.20720696,154060596.62861678,154302822.9216829,266005.8433625382,153651179.44291958,154570750.91941735,301.9647477750006,0.5205575912551058,300.6895203154663,302.48906691220554,1.498841647042788e-08,1.154519923460227e-12,1.4986360524240674e-08,1.4990814153783128e-08,4.486422397058824,0,1.0000000000000382e-10,8ba4fa42c3c023363e0653362d039292,169.07905282260998,11,False,105.12860409030635,22.57379040484501,3.963139691706747,-84.28849514879795,0.4808609571774808,0.6963657374451018,2.181241282437234,0.1489505800793465,2.181241282437234,8296.560584134422,0.00017959455368950274,2.5006686257597893e-15,5.000668581059726e-08,5.007429072063016e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
46,46,False,100000,4.5959969436136625e-08,4.600427199092068e-08,17071.214047161207,7.30508328050149e-10,0.00016643620310930024,-0.0007390136343366311,0.0007657977447201251,-1.2409803878623466e-09,0.00016641706655013688,-0.0007298146044717651,0.0007225814730174348,4.486422397058824,2.9149306698677273e-16,4.486422397058823,4.486422397058825,0.00021298019043718646,0.00010017528751147362,1.0315555149717672e-06,0.0007658551715721555,-0.0003176819495447177,1.813521908440006,-3.1415842421566493,3.1415267402267615,0.05287618496224793,1815.7179985426967,-8121.640707162781,8217.861756289874,-0.022144626048142678,1815.5340259779175,-7788.419896136243,7973.837907800405,154457815.5938402,335968.11406047514,153631807.77577913,154800142.63062668,2297.8304895287934,1144.4498493088747,-451.3128853711238,8254.409468331258,6.395518663876634,56.25241462852254,-545.250565706652,599.3855450645709,3.426408162638595e-10,1.176450810284709e-05,-5.261872133846777e-05,5.3242841028196836e-05,-1.4163755852563635e-10,1.1763321461278646e-05,-5.0461792414482633e-05,5.166057299539109e-05,0.9999945272723052,2.392492100335371e-08,0.9999944681033822,0.9999945516389307,3.426426952122279e-10,1.1764572589183778e-05,-5.261900978152264e-05,5.324313289984477e-05,-1.416383138696554e-10,1.1763385941169687e-05,-5.046206904943323e-05,5.16608561752415e-05,154458660.8959935,335966.2643640278,153632657.64277264,154800986.0663637,153947661.94599354,335966.26436402777,153121658.69277266,154289987.1163637,154457815.61519912,335968.10645307327,153631807.82134438,154800142.65882194,302.2680592513811,0.6574695786831417,300.6516112073668,302.9379728986991,1.4988162591360542e-08,1.4043380269195297e-12,1.4985810888974507e-08,1.499105604725095e-08,4.486422397058824,0,1.0000000000000382e-10,47bcae83c2a981f201b79fbf3ca1d408,169.11182988044226,46,False,105.15166084321044,23.61934728795901,2.483039481745866,-82.1601412447741,0.5410776996411197,0.5588475942758766,2.724803044511176,0.1397832231426119,2.724803044511176,8781.587336245924,0.00016643620310930024,2.112463034144234e-15,4.596153863986968e-08,4.600427199092068e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
23,23,False,100000,4.981095377074805e-08,4.9876603002499515e-08,21591.56036493091,-1.274252424292728e-09,0.0001797472020066034,-0.0006378115297122891,0.0006151727196640691,-4.112777166251147e-09,0.00017974460400564782,-0.0006499385618726301,0.0006205950683460509,4.486422397058824,2.9143893642604846e-16,4.486422397058823,4.486422397058825,0.00023215324683727612,0.00010354732879123074,1.0530194143331775e-07,0.0006806554864006506,-9.74523455757654e-05,1.8135422909920642,-3.1415779621006568,3.1415081365320345,-0.00582778165985417,1943.6704069315922,-7375.441032083992,7032.456594448669,-0.06431721011733862,1943.699305615612,-7302.741442059833,7221.547018287943,154205158.32206085,263886.436370507,153572732.8245331,154474206.0011642,2482.8665886522685,1178.130046574963,-957.2154340475468,7804.733909553999,7.360529658964082,56.129889698428656,-883.1675121675754,931.6956789122753,-3.729615939448483e-11,1.2608599389665199e-05,-4.783550318875511e-05,4.561219252958663e-05,-4.1571194957565883e-10,1.2608790792526497e-05,-4.73647468428365e-05,4.683713290506696e-05,0.9999945093338584,1.8862513743012737e-08,0.9999944640762591,0.999994528614938,-3.729635841346309e-11,1.2608668667718211e-05,-4.7835765961943075e-05,4.561244309702058e-05,-4.1571421631937243e-10,1.2608860071674433e-05,-4.736500703769417e-05,4.683739019131722e-05,154206005.01077393,263884.98070179095,153573582.98474437,154475051.23690957,153695006.06077394,263884.98070179095,153062584.03474438,153964052.28690958,154205158.34656823,263886.4315928962,153572732.83641618,154474206.04980928,301.7736240177674,0.5164100253078624,300.53600498542,302.30013434843573,1.498864724856718e-08,1.1240059526050117e-12,1.4986649943352334e-08,1.499099305609101e-08,4.486422397058824,0,1.0000000000000382e-10,94179e14eb95f176eaed274b7e266e61,168.57156697619476,23,False,105.12860409030635,22.57392499967929,3.986517546519446,-85.43225363361672,0.7416165581826981,0.6442881083297498,2.1816595111643244,0.1522431830845733,2.1816595111643244,8377.515198275447,0.0001797472020066034,2.4810503015735853e-15,4.981014255725018e-08,4.9876603002499515e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
18,18,False,100000,5.3369210064546075e-08,5.346624737920978e-08,18751.010697675672,-1.4071008340517767e-09,0.00019135516286758496,-0.0007478313054235831,0.0007247681882351464,1.2524743182165995e-08,0.0001913299669112186,-0.0007341574904530342,0.000740429812170129,4.486422397058824,2.9247918996428873e-16,4.486422397058823,4.486422397058825,0.0002484623862436284,0.00010719327112883118,1.0429800558739906e-07,0.0007871189913063966,-0.0004635157318660109,1.8134672129292397,-3.141542039800759,3.1415567581133548,-0.1292078697722971,2055.041609972139,-7875.406224458839,7571.762455598696,0.15696668481193807,2054.786653713568,-7629.615395367116,7833.53021988093,154218941.99036747,251787.7498076156,153596594.4994053,154473261.65871087,2635.712558387868,1222.9301775008598,-830.6989376972035,8199.492728656254,8.376399455492363,52.298936660827074,-447.7756735121686,482.1552316500478,-8.377885755816612e-10,1.3329746015656953e-05,-5.1067871168132015e-05,4.910005037170293e-05,1.0193014955067787e-09,1.3328094661864895e-05,-4.947373194668858e-05,5.079610084806233e-05,0.9999945103009157,1.7998716487624285e-08,0.9999944657289019,0.9999945285408047,-8.377931743096422e-10,1.3329819241960548e-05,-5.106815159405789e-05,4.910031999719069e-05,1.019307108679632e-09,1.3328167879121905e-05,-4.94740036088734e-05,5.0796379779920395e-05,154219788.60606807,251786.3602523056,153597444.53566602,154474106.90039876,153708789.6560681,251786.3602523056,153086445.58566603,153963107.95039877,154218942.0177574,251787.74437130798,153596594.51941016,154473261.7081316,301.800597840892,0.49273361569980845,300.58270087573766,302.2982863279832,1.4988638014022286e-08,1.0764931280855854e-12,1.4986688938326718e-08,1.4990915153910308e-08,4.486422397058824,0,1.0000000000000382e-10,66597eaef8f20cd46a0770130ad0dea5,169.0303888709843,18,False,105.15937647985947,22.729040848182184,3.950499354501345,-85.4270066894743,0.454636891560967,0.8786084858555566,2.0749688052489166,0.1512453279415,2.0749688052489166,8131.167166527361,0.00019135516286758496,2.848445724217208e-15,5.337083214844235e-08,5.346624737920978e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
13,13,False,100000,4.5515572000245055e-08,4.560787037910543e-08,19180.419080246502,1.3839141014400853e-08,0.00014837333500550374,-0.0006750799895755325,0.0006611905204033342,7.029043330896488e-09,0.00014835883079290208,-0.0006671376622951989,0.0006684625636382292,4.486422397058824,2.8941536053977337e-16,4.486422397058823,4.486422397058825,0.00019010182194151957,8.880476761039601e-05,1.664105371422767e-06,0.0007178469625635994,0.0021469056852797923,1.813420288739374,-3.1415764232295915,3.1415848314827386,0.23676150355837378,1606.5846086039824,-7632.015001138412,7438.2984452200635,0.0975359664506775,1606.4914014620397,-7646.685388293285,7561.487765224945,154521375.0078332,279585.98058246047,153820703.07236138,154800065.21824816,2015.8336225554224,1045.3930340384636,-1048.378675104881,8055.020006495027,8.511575732784511,73.65159048816746,-565.1509883330527,1137.9548560192338,1.532417551372647e-09,1.0402211479466217e-05,-4.941807362462993e-05,4.8163488642346115e-05,6.322434463203509e-10,1.0401611953229905e-05,-4.951328788649034e-05,4.8962475391044614e-05,0.9999945318276079,1.9866224846843443e-08,0.9999944817502251,0.999994551635539,1.5324259335126904e-09,1.0402268418060446e-05,-4.9418344202470833e-05,4.816375234436598e-05,6.322469156584617e-10,1.0401668888585454e-05,-4.951355898743068e-05,4.8962743488740744e-05,154522219.95641613,279584.4447519539,153821551.87942657,154800908.65165573,154011221.00641614,279584.4447519539,153310552.92942658,154289909.70165575,154521375.02454436,279585.9760686663,153820703.10159233,154800065.24369222,302.392441229901,0.5471331100620733,301.0212680073542,302.9378214018948,1.498796054326236e-08,1.2595622100531551e-12,1.4985742475551438e-08,1.4990533168110273e-08,4.486422397058824,0,1.0000000000000382e-10,f054199639ed186849c92b0f1cd415d5,168.6165305567691,13,False,105.79875958860448,22.022762357491786,3.415175356328247,-81.49594375179966,0.4680115037571142,0.6587700631210499,2.283251339251413,0.1512683984881787,2.283251339251413,8477.520932282321,0.00014837333500550374,2.0739966465103203e-15,4.554115332872368e-08,4.560787037910543e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
56,56,False,100000,4.9984432028545683e-08,5.0085863218678935e-08,19031.311377749975,1.7978411679456828e-09,0.00017083291526087603,-0.0005539697577350018,0.0005433879837195236,1.3307498728600696e-08,0.00017083229797678378,-0.0005452735009235035,0.0005581481039123347,4.486422397058824,2.89987193676824e-16,4.486422397058823,4.486422397058825,0.00021867157294651524,0.00010271466464909915,7.418598401991144e-07,0.0005617596156124537,-0.0005398108145794588,1.813483015482723,-3.1415736673339976,3.141477156667168,0.04284313597585183,1784.7108840842845,-5974.948681239495,5827.769043916909,0.189834473791929,1784.7985559899469,-5978.8978078708515,6108.0858815588035,154149899.79211473,201190.4853794656,153628793.47683832,154349891.8076297,2254.114131903109,1133.7568358516496,-757.4202709134867,6109.849320586784,11.566187516988458,64.26510659791052,-836.2895082496588,915.9905610381004,2.779022589196175e-10,1.158228829775578e-05,-3.878130394046736e-05,3.7821991739877215e-05,1.232304960472934e-09,1.1582860152892131e-05,-3.880579955384347e-05,3.964538866578252e-05,0.999994505441851,1.440945820981324e-08,0.9999944681100438,0.9999945197807018,2.7790378578070423e-10,1.1582351989520445e-05,-3.8781517280339263e-05,3.782219975677276e-05,1.2323117413727765e-09,1.1582923847833134e-05,-3.880601301594279e-05,3.964560675965148e-05,154150746.7794577,201189.3723541617,153629643.3318338,154350737.71707928,153639747.8294577,201189.3723541617,153118644.38183382,153839738.7670793,154149899.8127869,201190.47911611793,153628793.4937314,154349891.84926468,301.6654863565916,0.39371778034800614,300.6457123480074,302.05685885867143,1.4989049461492844e-08,1.0331151029850583e-12,1.498711709418509e-08,1.4991225068600746e-08,4.486422397058824,0,1.0000000000000382e-10,fc625ac59d82ca662c90c8c066b7d764,169.0131768892342,56,False,105.13499344869972,17.002144513193144,1.6460079577291842,-85.5823603636587,0.7804258836618359,0.9214156335906102,1.9287021378558304,0.1525717751796138,1.9287021378558304,7925.926656913012,0.00017083291526087603,2.496362794920155e-15,4.9963614710308495e-08,5.0085863218678935e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
34,34,False,100000,5.119058717181144e-08,5.1274799317381974e-08,20478.984552656202,-2.8673661540838335e-09,0.0001769145580236904,-0.0005888609179554204,0.0005811194978129948,5.959010374858131e-09,0.000176906945425605,-0.000584890629874791,0.0006205758772861037,4.486422397058824,2.9253312803574115e-16,4.486422397058823,4.486422397058825,0.00022885393834749923,0.00010109749317914016,5.490812044887286e-07,0.0006209242272180794,-0.0009463742865512567,1.813449240109712,-3.1415739222311716,3.1413530925667166,-0.038782655506494124,1866.5033145359728,-6561.315220016916,6387.791401364666,0.1482191189177858,1866.479167506797,-6835.063069440796,6855.00663756571,154314909.95720074,226386.48522973948,153757478.19263008,154543804.2007543,2374.431311535207,1151.5003671590591,-785.152537494868,6937.567492589522,10.428172203437882,59.94358883051759,-924.2767657203761,878.7255419416165,-2.5130888454692684e-10,1.2099342318427846e-05,-4.252362234417826e-05,4.1399286572865116e-05,9.613957761531536e-10,1.2099188771088364e-05,-4.429755284999903e-05,4.442720241023447e-05,0.9999945171663036,1.6150237243122323e-08,0.9999944773572121,0.999994533539746,-2.513102620498012e-10,1.2099408702801881e-05,-4.2523855579510274e-05,4.1399513642249564e-05,9.614010580989108e-10,1.209925515465256e-05,-4.429779581727653e-05,4.442744609196692e-05,154315756.04117173,226385.2374157293,153758327.33535457,154544649.04762262,153804757.09117174,226385.2374157293,153247328.38535458,154033650.09762263,154314909.97978398,226386.4801689201,153757478.20850584,154543804.24114692,301.98840142660123,0.4430248583010382,300.8975406610025,302.4363338664837,1.4988529494217518e-08,1.0188172756423786e-12,1.4986642449166265e-08,1.4990668092871013e-08,4.486422397058824,0,1.0000000000000382e-10,001a6971f779cb2fd3f6a29d4cffc587,169.17150645958833,34,False,105.77466838454116,21.74301906533148,3.0081161805105223,-84.39726711415143,0.6058322890691974,0.8526939558816989,1.9083051347123987,0.1545812413597689,1.9083051347123987,7978.9186687534675,0.0001769145580236904,2.6181597603884733e-15,5.1167956382764333e-08,5.1274799317381974e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
12,12,False,100000,4.7809236356568165e-08,4.7869979694866424e-08,23870.683154465863,-4.36216050326955e-10,0.00016574480221524053,-0.0005585237678331436,0.0005395473233047302,2.9742048707014544e-09,0.00016573783645592403,-0.0005538352369967516,0.0005639827013272812,4.486422397058824,2.89987193676824e-16,4.486422397058823,4.486422397058825,0.00021431261192648033,9.49235180171164e-05,5.40851605450342e-07,0.0005674736214173382,0.0009751466304754797,1.813603511710611,-3.141525369744464,3.141530186413641,-0.04625855868294071,1731.3492041695506,-6059.935583083774,6019.414129814752,0.019340112914584002,1731.3029921368657,-6215.081452505943,6081.9542393530055,154217708.9130619,244096.7788846751,153642224.41509533,154468422.63571367,2199.208222379487,1074.421275182271,-1001.8373921832683,6352.111448235609,11.327007941613168,62.880337306218294,-1113.6977592446308,958.5445032941036,-2.997549143926404e-10,1.1228165681187508e-05,-3.929712527853731e-05,3.9032721067070685e-05,1.2629320704375882e-10,1.122787022875237e-05,-4.030476572463758e-05,3.943833816684599e-05,0.9999945102673756,1.7422057475415003e-08,0.999994469159739,0.9999945282086038,-2.997565575568982e-10,1.1228227339638491e-05,-3.9297341063499695e-05,3.9032935381744244e-05,1.2629391058034915e-10,1.122793188562769e-05,-4.030498706245761e-05,3.943855471025011e-05,154218555.5274448,244095.43551383883,153643074.18789637,154469267.8997492,153707556.57744485,244095.43551383883,153132075.23789638,153958268.9497492,154217708.93250132,244096.77717947328,153642224.4240838,154468422.68100488,301.79818476622086,0.4776828514302014,300.6719958776753,302.2888166399348,1.4988470753520787e-08,1.055070653124692e-12,1.4986558947477974e-08,1.4990660164518818e-08,4.486422397058824,0,1.0000000000000382e-10,4d46143aa8b96e85ef7c0dcc1608413a,168.5831135380984,12,False,103.92189022354404,23.61163313028986,5.801641184670382,-85.48389584108918,0.7496228323235096,0.5645289351060845,1.9542770385770631,0.1510916204065052,1.9542770385770631,8233.356858358718,0.00016574480221524053,2.2812770344047922e-15,4.776271594460257e-08,4.7869979694866424e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
49,49,False,100000,4.543256027675717e-08,4.550195127267819e-08,17981.776281518145,1.246517528582894e-08,0.0001491620989671297,-0.0006531875156660163,0.0006416065330299452,9.847461352767546e-09,0.0001491495586483215,-0.0006473359393650953,0.0006508456013647313,4.486422397058824,2.8736381045381393e-16,4.486422397058823,4.486422397058825,0.00019053735791748692,9.050103923958807e-05,1.0287375320126422e-06,0.000696043465361056,0.000446928270355569,1.8133751209696256,-3.141579487493537,3.1415618330165707,0.15950303239856078,1599.4230693703512,-7440.722766638328,7198.777707340717,0.11249560874239632,1599.3555781926946,-7414.146381491193,7362.6054237613025,154486614.87446082,295197.0049911265,153749387.04095346,154781429.5824702,1998.0473767820235,1057.7551040446122,-1076.4809320172133,7820.889342167435,10.846625552793245,70.25403292911498,-554.9869771525538,1052.5236510887416,1.032587251849311e-09,1.036007369763351e-05,-4.818546374865688e-05,4.661840745092173e-05,7.294523993656225e-10,1.0359642083300932e-05,-4.801357645057809e-05,4.768065664360597e-05,0.9999945293613359,2.0998794014487167e-08,0.9999944766241764,0.9999945503307985,1.0325929024970915e-09,1.0360130452044528e-05,-4.8185727640326146e-05,4.661866275355254e-05,7.294564047102699e-10,1.0359698835407923e-05,-4.801383940221865e-05,4.768091778452173e-05,154487460.01333398,295195.3814979025,153750236.241956,154782273.11590338,153976461.063334,295195.3814979025,153239237.291956,154271274.1659034,154486614.8910303,295196.99916419375,153749387.0704218,154781429.60639432,302.324417718146,0.577682951203525,300.88170678619986,302.9013525681479,1.4988099915151744e-08,1.2708488204156991e-12,1.498588327261946e-08,1.499072047860229e-08,4.486422397058824,0,1.0000000000000382e-10,96b4fccb731fe1255bf9d881afcbc413,169.07907952676476,49,False,105.1321539449163,23.04018747929817,2.896535866714283,-82.10602012520883,0.481187614875947,0.696303725066795,2.3881164492996665,0.1419669903396236,2.3881164492996665,8492.272189691663,0.0001491620989671297,2.0638387166251523e-15,4.542949170555568e-08,4.550195127267819e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
